Study_ID,Scientific_name,Lay_name,Species_higher_taxon,Name_tax_rank,Comment,redlistCategory,systems,realm,Economically_relevant,Charismatic_species,Weight,Dietary_class
P_0612,Thunnus obesus,Bigeye tuna,Actinopterygii,species,,Vulnerable,Marine,,Yes,No,210000,Carnivore/Piscivore
P_0612,Xiphias gladius,Swordfish,Actinopterygii,species,,Least Concern,Marine,,Yes,No,650000,Carnivore/Piscivore
P_0613,Catharacta maccormicki,Polar skua,Aves,species,,Least Concern,Terrestrial|Marine,Afrotropical|Antarctic|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,No,No,1347.07,Carnivore/Piscivore
P_0613,Pygoscelis adeliae,Adelie penguin,Aves,species,,Least Concern,Terrestrial|Marine,Afrotropical|Antarctic|Neotropical|Oceanian,No,No,4847.67,Carnivore/Piscivore
P_0614,Anguilla anguilla,European eel,Actinopterygii,species,,Critically Endangered,Freshwater (=Inland waters)|Marine,Palearctic,Yes,No,6599,Carnivore/Piscivore
P_0614,Carcinus maenas,Crab_1,Malacostraca,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0614,Dicentrarchus labrax,European bass,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters)|Marine,Palearctic,No,No,12000,NA
P_0614,Hexaplex trunculus,Banded dye-murex,Bivalvia,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0614,Penaeus notialis,Shrimp_3,Malacostraca,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0614,Ruditapes decussatus,Grooved carpet shell,Bivalvia,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0614,Sepia officinalis,Common cuttlefish,Cephalopoda,species,,Least Concern,Marine,Afrotropical|Palearctic,Yes,No,NA,NA
P_0614,Solea solea,Common sole,Actinopterygii,species,,Data Deficient,Marine,,Yes,No,3000,Carnivore/Piscivore
P_0615,Rissa tridactyla,Black-legged kittiwake,Aves,species,,Vulnerable,Terrestrial|Marine,Afrotropical|Nearctic|Neotropical|Palearctic,No,No,415.99,Omnivore
P_0616,Barbus meridionalis,Southern barbel,Actinopterygii,species,,Near Threatened,Freshwater (=Inland waters),Palearctic,No,No,200,NA
P_0616,Squalius laietanus,Ebro chub,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,No,No,NA,NA
P_0617,Aristichthys nobilis,Bighead carp,Actinopterygii,species,,No IUCN assessment,NA,NA,No,No,40000,NA
P_0617,Carassius auratus,Goldfish,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Indomalayan|Palearctic,Yes,No,NA,Herbivore
P_0617,Cyprinus carpio,Common carp,Actinopterygii,species,,Vulnerable,Freshwater (=Inland waters),Palearctic,Yes,No,40090,Carnivore/Piscivore
P_0617,Erythroculter dabryi,Lake skygazer,Actinopterygii,species,,No IUCN assessment,NA,NA,No,No,947,NA
P_0617,Hemisalanx prognathus,Yangtze icefish,Actinopterygii,species,used name: Hemisalanx prognathous,No IUCN assessment,NA,NA,No,No,NA,NA
P_0617,Hypophthalmichthys molitrix,Silver carp,Actinopterygii,species,,Near Threatened,Freshwater (=Inland waters),Indomalayan|Palearctic,Yes,No,50000,NA
P_0617,Ophiocephalus argus,Northern snakehead,Actinopterygii,species,,No IUCN assessment,NA,NA,No,No,8000,Carnivore/Piscivore
P_0617,Pelteobagrus fulvidraco,Yellowhead catfish,Actinopterygii,species,,No IUCN assessment,NA,NA,No,No,300,Carnivore/Piscivore
P_0617,Pseudohemiculter dispar,Vietnamese ray-finned fish,Actinopterygii,species,,Vulnerable,Freshwater (=Inland waters),Indomalayan,No,No,153.6999969,NA
P_0618,Ameiurus nebulosus,Brown bullhead,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Nearctic,No,No,2740,Carnivore/Piscivore
P_0618,Coregonus clupeaformis,Lake whitefish,Actinopterygii,species,,No IUCN assessment,NA,NA,No,No,19000,Carnivore/Piscivore
P_0618,Esox niger,Chain pickerel,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Nearctic,Yes,No,4250,NA
P_0618,Lepomis gibbosus,Pumpkinseed,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Nearctic,No,No,630,Carnivore/Piscivore
P_0618,Lepomis macrochirus,Bluegill sunfish,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Nearctic|Neotropical,Yes,No,2150,Carnivore/Piscivore
P_0618,Micropterus dolomieu,Smallmouth bass,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Nearctic,No,No,5410,Carnivore/Piscivore
P_0618,Micropterus salmoides,Largemouth bass,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Nearctic,No,No,10090,Carnivore/Piscivore
P_0618,Perca flavescens,Yellow perch,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Nearctic,No,No,1910,Carnivore/Piscivore
P_0619,Larus argentatus,Herring gull,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Palearctic,Yes,No,1090.99,Carnivore/Piscivore
P_0619,Larus californicus,California gull ,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Nearctic,No,No,683.39,Omnivore
P_0619,Larus delawarensis,Ring-billed gull,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical|Nearctic|Neotropical|Oceanian,No,No,516.31,Carnivore/Piscivore
P_0619,Larus glaucescens,Glaucous-winged gull,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Nearctic|Oceanian|Palearctic,No,No,1056.54,Carnivore/Piscivore
P_0620,Haliaeetus albicilla,White-tailed sea eagle,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical|Indomalayan|Palearctic,No,No,4729.27,Carnivore/Piscivore
P_0621,Pusa hispida,Ringed seal,Mammalia,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Nearctic|Palearctic,Yes,No,70963.6,Carnivore/Piscivore
P_0622,Pusa hispida,Ringed seal,Mammalia,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Nearctic|Palearctic,Yes,No,70963.6,Carnivore/Piscivore
P_0622,Ursus maritimus,Polar bear,Mammalia,species,,Vulnerable,Terrestrial|Marine,Nearctic|Palearctic,Yes,Yes,388750.36,Carnivore/Piscivore
P_0623,Catharacta maccormicki,Polar skua,Aves,species,,Least Concern,Terrestrial|Marine,Afrotropical|Antarctic|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,No,No,1347.07,Carnivore/Piscivore
P_0623,Pygoscelis adeliae,Adelie penguin,Aves,species,,Least Concern,Terrestrial|Marine,Afrotropical|Antarctic|Neotropical|Oceanian,No,No,4847.67,Carnivore/Piscivore
P_0623,Thalassoica antarctica,Antarctic petrel,Aves,species,,Least Concern,Terrestrial|Marine,Antarctic|Neotropical|Oceanian,No,No,708.43,Carnivore/Piscivore
P_0625,Larus hyperboreus,Glaucous gull,Aves,species,,Least Concern,Terrestrial|Marine,Nearctic|Neotropical|Palearctic,No,No,1529.04,Carnivore/Piscivore
P_0626,Salvelinus alpinus,Arctic char,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,No,No,15000,Carnivore/Piscivore
P_0627,Coregonus,Vendace_genus,Actinopterygii,genus,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0627,Coregonus albula,Vendace,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,Yes,No,1000,NA
P_0627,Lota lota,Burbot,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Nearctic|Palearctic,No,No,34000,Carnivore/Piscivore
P_0627,Monoporeia affinis,Amphipod_1,Malacostraca,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0627,Mysis relicta,Opossum shrimp,Malacostraca,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0627,Oncorhynchus mykiss,Rainbow trout,Actinopterygii,species,,No IUCN assessment,NA,NA,No,No,25400,Carnivore/Piscivore
P_0627,Osmerus eperlanus,European smelt,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,Yes,No,178,NA
P_0627,Pallasea quadrispinosa,Amphipod _1,Malacostraca,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0627,Salvelinus alpinus,Arctic char,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,No,No,15000,Carnivore/Piscivore
P_0629,Haliaeetus leucocephalus,Bald eagle,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Nearctic,No,No,4700.58,Carnivore/Piscivore
P_0630,Chlamys nobilis,Huagui scallop,Bivalvia,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0630,Crassostrea gigas,Pacific oyster,Bivalvia,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0630,Mactra,Duck clam_genus,Bivalvia,genus,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0630,Mytilus edulis,Blue mussel,Bivalvia,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0630,Rapana venosa,Asian rapa whelk,Gastropoda,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0631,Ardea herodias,Great blue heron,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical|Nearctic|Neotropical,No,No,2523.41,Carnivore/Piscivore
P_0631,Cerorhinca monocerata,Rhinoceros auklet,Aves,species,,Least Concern,Terrestrial|Marine,Nearctic|Palearctic,No,No,482.24,Carnivore/Piscivore
P_0631,Oceanodroma leucorhoa,Leach's storm petrel,Aves,species,,No IUCN assessment,NA,NA,No,No,36.71,Omnivore
P_0631,Phalacrocorax auritus,Double-crested cormorant,Aves,species,,No IUCN assessment,NA,NA,No,No,1806.49,Carnivore/Piscivore
P_0631,Synthliboramphus antiquus,Ancient murrelet,Aves,species,,Least Concern,Terrestrial|Marine,Indomalayan|Nearctic|Palearctic,No,No,217.72,Carnivore/Piscivore
P_0632,Tachycineta bicolor,Tree swallow,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,No,No,21.2,Carnivore/Piscivore
P_0633,Apodemus speciosus,Japanese field mouse,Mammalia,species,,Least Concern,Terrestrial,Palearctic,No,No,33.8,Omnivore
P_0633,Rattus norvegicus,Norway rat,Mammalia,species,,Least Concern,Terrestrial,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,No,No,338.33,Omnivore
P_0633,Rattus rattus,House rat,Mammalia,species,,Least Concern,Terrestrial,Afrotropical|Indomalayan|Oceanian|Palearctic,No,No,229.13,Omnivore
P_0634,Caretta caretta,Loggerhead sea turtles,Reptilia,species,,Vulnerable,Terrestrial|Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Palearctic,Yes,No,NA,NA
P_0634,Chelonia mydas,Green turtle,Reptilia,species,,Endangered,Terrestrial|Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Palearctic,No,No,NA,NA
P_0634,Dermochelys coriacea,Leatherback turtle,Reptilia,species,,Vulnerable,Terrestrial|Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,Yes,No,NA,NA
P_0634,Eretmochelys imbricata,Hawksbill sea turtles,Reptilia,species,,Critically Endangered,Terrestrial|Marine,Afrotropical|Australasian|Indomalayan|Nearctic|Neotropical|Palearctic,Yes,No,NA,NA
P_0634,Lepidochelys kempii,Kemp's ridley sea turtle,Reptilia,species,,Critically Endangered,Terrestrial|Marine,Nearctic|Neotropical|Palearctic,Yes,No,NA,NA
P_0635,Ardea alba,Great egret,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical|Antarctic|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,No,No,871.33,Carnivore/Piscivore
P_0635,Ardea cinerea,Grey heron,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Afrotropical|Indomalayan|Neotropical|Oceanian|Palearctic,No,No,1443,Carnivore/Piscivore
P_0635,Columba livia,Common pigeon,Aves,species,,Least Concern,Terrestrial,Afrotropical|Indomalayan|Nearctic|Neotropical|Oceanian|Palearctic,No,No,354.2,Herbivore
P_0635,Egretta garzetta,Little egret,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters),Afrotropical|Australasian|Indomalayan|Palearctic,No,No,312,Carnivore/Piscivore
P_0635,Gavia pacifica,Pacific loon,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Nearctic|Palearctic,No,No,2251.1,Carnivore/Piscivore
P_0635,Larus crassirostris,Black-tailed gull,Aves,species,,Least Concern,Terrestrial|Marine,Indomalayan|Nearctic|Palearctic,No,No,561,Carnivore/Piscivore
P_0636,Paracentrotus lividus,Purple sea urchin,Echinoidea,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0637,Trichechus manatus,Florida manatee,Mammalia,species,,Vulnerable,Freshwater (=Inland waters)|Marine,Nearctic|Neotropical,No,No,433333,Herbivore
P_0638,Rangifer tarandus,Caribou,Mammalia,species,,Vulnerable,Terrestrial,Nearctic|Palearctic,Yes,No,86033.98,Herbivore
P_0639,Barbus barbus,Common barbel,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,Yes,No,12000,NA
P_0639,Chondrostoma nasus,Common nase,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,Yes,No,1500,NA
P_0639,Leuciscus leuciscus,Common dace,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,Yes,No,1000,Carnivore/Piscivore
P_0639,Rutilus rutilus,Common roach,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,No,No,1840,Carnivore/Piscivore
P_0639,Squalius cephalus,European chub,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,No,No,8000,Omnivore
P_0640,Abramis brama,Common bream,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,No,No,6010,Carnivore/Piscivore
P_0640,Aporrectodea longa,Blackhead earthworm,Clitellata,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0640,Capreolus capreolus,Roe deer,Mammalia,species,,Least Concern,Terrestrial,Palearctic,Yes,No,22500,Herbivore
P_0640,Dreissena polymorpha,Zebra mussel,Bivalvia,species,,Least Concern,Freshwater (=Inland waters),Palearctic,No,No,NA,NA
P_0640,Larus argentatus,Herring gull,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Palearctic,Yes,No,1090.99,Carnivore/Piscivore
P_0640,Lumbricus terrestris,Common earthworm,Clitellata,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0640,Zoarces viviparus,Eelpout,Actinopterygii,species,,No IUCN assessment,NA,NA,No,No,510,NA
P_0643,Tachycineta bicolor,Tree swallow,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic|Neotropical,No,No,21.2,Carnivore/Piscivore
P_0644,Bythotrephes longimanus,Freshwater flea_5,Branchiopoda,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0644,Calanoida,Freshwater flea_order_2,Branchiopoda,order,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0644,Cyclopoida,Freshwater flea_order_1,Branchiopoda,order,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0644,Daphnia longispina,Freshwater flea_4,Branchiopoda,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0644,Diaphanosoma brachyurum,Freshwater flea_2,Branchiopoda,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0644,Eubosmina coregoni,Freshwater flea_1,Branchiopoda,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0644,Leptodora kindtii,Freshwater flea_6,Branchiopoda,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0645,Sus scrofa,Wild boar,Mammalia,species,,Least Concern,Terrestrial,Indomalayan|Palearctic,Yes,No,96118.09,Omnivore
P_0646,Argyrosomus regius,Meagre,Actinopterygii,species,,Least Concern,Marine,,Yes,No,103000,NA
P_0646,Crangon crangon,Brown shrimp,Malacostraca,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0646,Dicentrarchus labrax,European bass,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters)|Marine,Palearctic,No,No,12000,NA
P_0646,Dicentrarchus punctatus,Spotted seabass,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters)|Marine,Afrotropical|Palearctic,Yes,No,NA,NA
P_0646,Engraulis encrasicolus,European anchovy,Actinopterygii,species,,Least Concern,Marine,,Yes,No,NA,NA
P_0646,Gammarus,Amphipod_genus_3,Malacostraca,genus,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0646,Liza ramada,Thinlip mullet ,Actinopterygii,species,,No IUCN assessment,NA,NA,No,No,2900,NA
P_0646,Mysidacea,Mysid_family,Malacostraca,family,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0646,Palaemon longirostris,White shrimp,Malacostraca,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0646,Platichthys flesus,European flounder,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters)|Marine,Palearctic,Yes,No,2930,Carnivore/Piscivore
P_0646,Pomatoschistus,Goby_genus,Actinopterygii,genus,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0646,Solea solea,Common sole,Actinopterygii,species,,Data Deficient,Marine,,Yes,No,3000,Carnivore/Piscivore
P_0646,Sprattus sprattus,European sprat,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters)|Marine,Palearctic,Yes,No,NA,NA
P_0647,Salvelinus namaycush,Lake trout,Actinopterygii,species,,No IUCN assessment,NA,NA,No,No,32650,Carnivore/Piscivore
P_0648,Monodon monoceros,Narwhal ,Mammalia,species,,Least Concern,Marine,Nearctic|Palearctic,Yes,No,9.00E+05,Carnivore/Piscivore
P_0648,Salmo salar,Atlantic salmon,Actinopterygii,species,,Lower Risk/least concern,Freshwater (=Inland waters)|Marine,Nearctic|Palearctic,No,No,46764,Carnivore/Piscivore
P_0649,Tursiops truncatus,Bottlenose dolphin,Mammalia,species,,Least Concern,Marine,Afrotropical|Australasian|Indomalayan|Neotropical|Oceanian,Yes,Yes,175000,Carnivore/Piscivore
P_0650,Ameiurus melas,Bullhead catfish,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Nearctic,No,No,3620,Carnivore/Piscivore
P_0650,Caridea,True shrimp_infraorder,Malacostraca,infraorder,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0650,Centrarchidae,Sunfish_family,Actinopterygii,family,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0650,Chelydra serpentina,Snapping turtle,Reptilia,species,,Least Concern,Terrestrial|Freshwater (=Inland waters),Nearctic,Yes,No,NA,NA
P_0650,Gammarus,Amphipod_genus_3,Malacostraca,genus,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0650,Hyalella,Amphipod_genus_1,Malacostraca,genus,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0650,Zygoptera,Damselfly_suborder,Insecta,suborder,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0651,Anguilla anguilla,European eel,Actinopterygii,species,,Critically Endangered,Freshwater (=Inland waters)|Marine,Palearctic,Yes,No,6599,Carnivore/Piscivore
P_0651,Coregonus albula,Vendace,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,Yes,No,1000,NA
P_0651,Esox lucius,Northern pike,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Nearctic|Palearctic,Yes,No,28350,Carnivore/Piscivore
P_0651,Perca fluviatilis,European perch,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,No,No,4750,Carnivore/Piscivore
P_0651,Rutilus rutilus,Common roach,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters),Palearctic,No,No,1840,Carnivore/Piscivore
P_0652,Larus michahellis,Yellow-legged gull,Aves,species,,Least Concern,Terrestrial|Freshwater (=Inland waters)|Marine,Palearctic,No,No,1111.89,Carnivore/Piscivore
P_0652,Morus bassanus,Northern gannet,Aves,species,,Least Concern,Terrestrial|Marine,Afrotropical|Nearctic|Neotropical|Palearctic,No,No,2998.74,Carnivore/Piscivore
P_0653,Conger conger,European conger,Actinopterygii,species,,Least Concern,Marine,,Yes,No,110000,Carnivore/Piscivore
P_0653,Dentex dentex,Common dentex,Actinopterygii,species,,Vulnerable,Marine,,Yes,No,14250,Carnivore/Piscivore
P_0653,Lamna nasus,Porbeagle,Chondrichthyes,species,,Vulnerable,Marine,,Yes,No,230000,Carnivore/Piscivore
P_0653,Loligo vulgaris,European squid,Cephalopoda,species,,Data Deficient,Marine,Afrotropical|Palearctic,Yes,No,NA,NA
P_0653,Mugil cephalus,Grey mullet,Actinopterygii,species,,Least Concern,Freshwater (=Inland waters)|Marine,Afrotropical|Australasian|Indomalayan|Oceanian|Palearctic,Yes,No,NA,NA
P_0653,Mullus surmuletus,Red mullet,Actinopterygii,species,,Least Concern,Marine,,Yes,No,1000,Carnivore/Piscivore
P_0653,Mustelus mustelus,Common smooth-hound,Chondrichthyes,species,,Endangered,Marine,,Yes,No,NA,Carnivore/Piscivore
P_0653,Mytilus edulis,Blue mussel,Bivalvia,species,,No IUCN assessment,NA,NA,No,No,NA,NA
P_0653,Pagellus erythrinus,Common pandora,Actinopterygii,species,used name: Agellus erythrinus,Least Concern,Marine,,Yes,No,3240,Carnivore/Piscivore
P_0653,Scorpaena scrofa,Largescaled scorpionfish,Actinopterygii,species,,Least Concern,Marine,,Yes,No,2960,Carnivore/Piscivore
P_0653,Scyliorhinus canicula,Small-spotted catshark,Chondrichthyes,species,,Least Concern,Marine,,Yes,Yes,1320,Carnivore/Piscivore
